order_id,order_date, Customer ID ,product_category,product_price,quantity,total_price
14587,2024-07-19,ID_295,Electronics ,6683.0,3,20049
14588,13/07/2024,ID_252,Beauty,6594.0,4,26376
14589,14/09/2024,C0264,Clothing,4429.0,1,4429
14590,21/09/2024,C0029,Home,8539.0,2,17078
14591,2024-06-05,ID_038,N/A,8467.0,2,16934
14592,11/06/2024,ID_150,Beauty,,3,20301
14593,2024-08-19,ID_015,Electronics ,7331.0,2,14662
14594,19/07/2024,C0294,Clothing,5565.0,3,16695
14595,2024-08-31,C0140,Electronics ,9871.0,2,19742
14596,2024-07-09,ID_299,Beauty,6124.0,2,12248
14597,2024-09-17,C0181,Clothing,8340.0,1,8340
14598,2024-09-06,ID_018,Home,9426.0,3,28278
14599,2024-09-19,C0135,BOOKS,5638.0,1,5638
14600,2024-07-23,ID_097,Electronics ,2165.0,1,2165
14601,2024-06-30,C0219,Beauty,7426.0,1,7426
14602,2024-06-25,ID_154,Electronics ,3292.0,3,9876
14603,2024-08-06,ID_151,BOOKS,,2,1536
14604,2024-08-15,C0256,Clothing,903.0,4,3612
14605,2024-08-02,C0065,Electronics ,3961.0,3,11883
14606,2024-09-02,ID_037,Beauty,8798.0,4,35192
14607,2024-07-23,C0122,Home,9574.0,3,28722
14608,26/09/2024,ID_199,Home,8071.0,2,16142
14609,2024-09-24,C0367,BOOKS,2645.0,4,10580
14610,2024-08-27,ID_106,Electronics ,9940.0,1,9940
14611,2024-08-27,ID_371,Beauty,669.0,1,669
14612,03/08/2024,C0081,Electronics ,9109.0,3,27327
14613,2024-09-14,ID_227,Clothing,9242.0,2,18484
14614,2024-09-02,ID_281,Home,9335.0,3,28005
14615,02/08/2024,ID_079,Clothing,8565.0,4,34260
14616,2024-08-05,ID_254,Clothing,5731.0,1,5731
14617,2024-09-12,ID_167,Home,6932.0,2,13864
14618,2024-06-09,ID_087,BOOKS,5613.0,2,11226
14619,2024-06-30,C0362,Home,8426.0,4,33704
14620,2024-07-10,C0297,Clothing,1902.0,4,7608
14621,2024-09-15,C0075,Electronics ,9429.0,4,37716
14622,2024-09-15,ID_136,Electronics ,5178.0,2,10356
14623,2024-06-09,C0233,Electronics ,7406.0,1,7406
14624,2024-09-22,ID_286,Electronics ,,2,15000
14625,02/09/2024,C0053,BOOKS,7938.0,4,31752
14626,11/09/2024,ID_124,BOOKS,5367.0,3,16101
14627,02/08/2024,C0355,Electronics ,6457.0,1,6457
14628,26/09/2024,ID_182,BOOKS,5208.0,2,10416
14629,2024-07-22,C0275,Home,3058.0,3,9174
14630,2024-07-02,C0332,Home,8169.0,2,16338
14631,2024-08-08,ID_175,Beauty,9544.0,1,9544
14632,2024-08-09,C0224,Beauty,8822.0,1,8822
14633,17/06/2024,C0037,Beauty,8430.0,3,25290
14634,2024-09-10,C0123,Electronics ,2376.0,1,2376
14635,2024-06-12,ID_089,Clothing,9467.0,3,28401
14636,2024-07-25,C0066,Clothing,6971.0,1,6971
14637,2024-08-09,C0339,Home,7505.0,1,7505
14638,14/07/2024,ID_260,Home,9045.0,4,36180
14639,2024-09-22,C0242,N/A,8983.0,3,26949
14640,2024-06-23,ID_070,BOOKS,6174.0,3,18522
14641,2024-06-24,ID_194,Electronics ,6239.0,1,6239
14642,2024-07-30,ID_120,Beauty,919.0,2,1838
14643,2024-07-09,C0259,Beauty,1170.0,4,4680
14644,2024-09-22,ID_312,Clothing,1812.0,2,3624
14645,2024-08-24,C0193,Clothing,4978.0,4,19912
14646,2024-07-27,C0031,Beauty,9324.0,2,18648
14647,2024-06-11,C0372,BOOKS,9358.0,3,28074
14648,2024-06-21,ID_068,BOOKS,1162.0,2,2324
14649,2024-08-02,C0157,Clothing,3415.0,3,10245
14650,04/09/2024,C0144,Beauty,9399.0,1,9399
14651,26/06/2024,C0251,Beauty,9861.0,1,9861
14652,2024-08-27,ID_019,Electronics ,5633.0,3,16899
14653,2024-08-28,ID_266,Electronics ,2090.0,1,2090
14654,15/08/2024,ID_110,Home,6645.0,2,13290
14655,2024-09-07,ID_037,Clothing,5648.0,4,22592
14656,2024-07-08,C0178,BOOKS,1694.0,1,1694
14657,25/06/2024,C0178,Clothing,1980.0,1,1980
14658,2024-07-16,C0141,Electronics ,9254.0,1,9254
14659,2024-07-11,ID_238,Home,6073.0,3,18219
14660,2024-08-27,C0271,Clothing,4243.0,3,12729
14661,2024-07-29,C0336,Home,8375.0,4,33500
14662,26/07/2024,C0039,Electronics ,4867.0,2,9734
14663,19/09/2024,ID_007,Electronics ,1260.0,1,1260
14664,28/06/2024,C0245,BOOKS,2497.0,4,9988
14665,2024-08-06,C0106,Home,4302.0,4,17208
14666,2024-07-04,ID_070,N/A,8825.0,4,35300
14667,10/08/2024,ID_170,Electronics ,616.0,4,2464
14668,2024-07-24,C0285,Home,9653.0,1,9653
14669,2024-09-26,ID_320,Home,,2,5370
14670,2024-08-01,C0341,BOOKS,4219.0,3,12657
14671,2024-08-09,ID_234,Beauty,4213.0,2,8426
14672,2024-08-22,C0147,BOOKS,7033.0,3,21099
14673,2024-07-13,ID_202,Electronics ,1393.0,4,5572
14674,2024-07-26,C0374,BOOKS,7405.0,4,29620
14675,06/09/2024,C0296,N/A,2965.0,1,2965
14676,2024-08-06,C0368,BOOKS,5585.0,2,11170
14677,07/07/2024,C0013,Electronics ,9687.0,3,29061
14678,09/07/2024,C0357,Electronics ,334.0,4,1336
14679,2024-07-11,C0291,BOOKS,9440.0,2,18880
14680,19/09/2024,C0101,Beauty,9064.0,2,18128
14681,11/08/2024,ID_116,Beauty,1983.0,4,7932
14682,2024-06-09,C0049,Electronics ,6494.0,3,19482
14683,18/08/2024,C0129,Beauty,3290.0,4,13160
14684,24/07/2024,C0104,Electronics ,5475.0,2,10950
14685,2024-08-19,C0317,Home,8635.0,1,8635
14686,2024-07-23,ID_184,Home,2292.0,4,9168
14687,2024-08-25,C0181,BOOKS,9563.0,2,19126
14688,2024-06-05,ID_276,Home,9645.0,1,9645
14689,2024-08-15,C0106,Home,6228.0,4,24912
14690,2024-06-21,C0090,Home,7315.0,4,29260
14691,2024-09-22,C0037,Clothing,1142.0,2,2284
14692,28/08/2024,ID_220,Electronics ,4914.0,2,9828
14693,2024-06-10,ID_290,Electronics ,8712.0,1,8712
14694,2024-08-24,ID_053,Electronics ,4839.0,2,9678
14695,2024-07-20,ID_296,BOOKS,1477.0,1,1477
14696,2024-07-07,ID_031,Beauty,297.0,3,891
14697,2024-08-13,ID_134,BOOKS,193.0,2,386
14698,2024-06-11,C0038,Beauty,1157.0,3,3471
14699,2024-08-12,C0191,Home,4957.0,4,19828
14700,2024-07-04,ID_090,Home,9592.0,3,28776
14701,2024-08-31,C0155,Home,1915.0,1,1915
14702,2024-09-28,ID_350,Electronics ,4323.0,1,4323
14703,2024-08-12,ID_249,BOOKS,8924.0,1,8924
14704,2024-07-30,C0225,Electronics ,6699.0,1,6699
14705,2024-09-04,C0324,Electronics ,2248.0,3,6744
14706,12/06/2024,C0363,BOOKS,,2,3978
14707,2024-08-09,C0065,BOOKS,9743.0,3,29229
14708,2024-07-17,C0369,Beauty,9175.0,2,18350
14709,2024-06-19,C0319,Home,5683.0,4,22732
14710,2024-09-30,ID_236,Clothing,2220.0,4,8880
14711,2024-07-25,C0246,Clothing,6923.0,4,27692
14712,2024-09-09,ID_313,Beauty,3498.0,3,10494
14713,2024-07-22,ID_124,Home,6900.0,3,20700
14714,30/07/2024,ID_002,Beauty,539.0,1,539
14715,2024-08-08,ID_219,Beauty,1172.0,4,4688
14716,2024-09-19,C0108,BOOKS,880.0,1,880
14717,2024-07-08,ID_139,Home,5865.0,2,11730
14718,2024-08-15,C0362,BOOKS,3685.0,1,3685
14719,20/07/2024,ID_323,Clothing,5208.0,2,10416
14720,2024-09-25,ID_130,BOOKS,9201.0,1,9201
14721,03/08/2024,C0311,Clothing,8702.0,2,17404
14722,02/09/2024,C0248,BOOKS,1368.0,4,5472
14723,2024-06-01,C0020,Beauty,3969.0,4,15876
14724,2024-09-16,ID_328,BOOKS,9206.0,4,36824
14725,13/07/2024,C0354,Beauty,6326.0,4,25304
14726,2024-08-13,C0096,N/A,817.0,2,1634
14727,24/08/2024,ID_297,BOOKS,,1,6059
14728,2024-08-21,C0009,Electronics ,2813.0,4,11252
14729,2024-06-24,ID_250,Beauty,3604.0,2,7208
14730,18/08/2024,ID_119,N/A,9115.0,2,18230
14731,04/06/2024,ID_289,Home,1880.0,1,1880
14732,13/07/2024,ID_022,Clothing,4908.0,4,19632
14733,2024-08-29,ID_320,BOOKS,1790.0,2,3580
14734,2024-06-01,ID_122,Home,2758.0,1,2758
14735,2024-09-29,C0216,Electronics ,3100.0,4,12400
14736,2024-09-26,ID_304,Electronics ,8158.0,4,32632
14737,2024-09-21,C0107,BOOKS,635.0,4,2540
14738,2024-07-01,C0138,Beauty,8953.0,2,17906
14739,27/07/2024,C0228,Clothing,,4,15672
14740,2024-09-29,ID_321,Home,4020.0,3,12060
14741,2024-08-29,C0316,Clothing,7640.0,2,15280
14742,2024-06-14,ID_349,Electronics ,9856.0,2,19712
14743,2024-07-17,ID_105,Electronics ,7148.0,4,28592
14744,2024-08-02,C0134,Home,6228.0,3,18684
14745,2024-07-10,ID_221,Beauty,1507.0,1,1507
14746,19/08/2024,C0090,Beauty,900.0,1,900
14747,2024-09-26,C0075,Home,,4,23860
14748,2024-06-14,C0256,Electronics ,9084.0,4,36336
14749,13/08/2024,ID_341,BOOKS,7232.0,1,7232
14750,22/09/2024,C0094,N/A,4463.0,1,4463
14751,2024-06-14,ID_185,Home,3925.0,3,11775
14752,2024-06-05,C0262,Beauty,8469.0,2,16938
14753,2024-08-10,ID_052,Electronics ,5983.0,3,17949
14754,2024-09-25,ID_299,BOOKS,2745.0,1,2745
14755,2024-06-05,ID_225,BOOKS,7377.0,2,14754
14756,2024-08-10,ID_182,Clothing,9101.0,2,18202
14757,2024-08-01,C0092,Clothing,8904.0,1,8904
14758,2024-08-21,ID_149,Clothing,1820.0,1,1820
14759,2024-06-05,C0004,BOOKS,9465.0,4,37860
14760,2024-08-02,ID_217,Electronics ,9844.0,4,39376
14761,2024-07-13,C0167,Beauty,2645.0,1,2645
14762,2024-09-08,C0221,Beauty,6050.0,2,12100
14763,2024-07-11,ID_266,Home,1476.0,2,2952
14764,2024-06-29,C0329,Home,7150.0,3,21450
14765,03/09/2024,ID_125,Home,7680.0,3,23040
14766,2024-07-13,C0331,Home,7798.0,1,7798
14767,2024-07-03,ID_076,Beauty,6670.0,2,13340
14768,2024-08-11,ID_271,Electronics ,6191.0,2,12382
14769,2024-07-27,C0164,Beauty,1209.0,3,3627
14770,2024-06-21,ID_279,Home,,2,780
14771,2024-06-30,ID_226,Electronics ,5376.0,2,10752
14772,03/07/2024,C0369,Electronics ,822.0,2,1644
14773,2024-06-05,ID_153,Home,2789.0,4,11156
14774,2024-08-21,C0280,BOOKS,9647.0,4,38588
14775,2024-06-03,ID_334,Home,8423.0,4,33692
14776,02/09/2024,C0021,Home,6989.0,3,20967
14777,29/08/2024,C0331,BOOKS,8767.0,1,8767
14778,2024-07-05,ID_363,Beauty,8387.0,1,8387
14779,19/09/2024,C0173,Beauty,3021.0,4,12084
14780,2024-07-02,C0325,BOOKS,1479.0,4,5916
14781,26/06/2024,C0137,Beauty,412.0,1,412
14782,2024-09-28,ID_047,BOOKS,,3,9207
14783,2024-06-18,C0079,Beauty,3862.0,3,11586
14784,2024-08-18,ID_095,Beauty,9360.0,2,18720
14785,2024-06-01,ID_215,N/A,2776.0,3,8328
14786,2024-09-29,C0347,BOOKS,9869.0,4,39476
14787,28/07/2024,ID_090,BOOKS,2774.0,4,11096
14788,12/07/2024,C0061,BOOKS,760.0,1,760
14789,2024-07-26,ID_062,Clothing,4911.0,3,14733
14790,2024-07-25,C0141,BOOKS,1739.0,4,6956
14791,2024-07-13,ID_169,BOOKS,9121.0,2,18242
14792,2024-06-03,C0285,BOOKS,4229.0,2,8458
14793,2024-07-07,ID_204,Home,8902.0,1,8902
14794,2024-08-14,ID_146,Home,613.0,1,613
14795,07/08/2024,ID_007,Electronics ,3405.0,4,13620
14796,2024-07-02,C0232,Home,7911.0,4,31644
14797,2024-07-30,C0133,Beauty,2272.0,3,6816
14798,2024-06-12,C0274,BOOKS,9711.0,1,9711
14799,2024-09-27,C0345,Clothing,4066.0,2,8132
14800,2024-08-22,ID_336,Beauty,8982.0,1,8982
14801,2024-06-06,ID_252,Home,2390.0,1,2390
14802,2024-08-10,C0314,Electronics ,9043.0,4,36172
14803,2024-08-07,C0083,Clothing,4901.0,3,14703
14804,2024-06-10,C0041,Electronics ,8076.0,2,16152
14805,2024-07-30,ID_305,Home,7201.0,2,14402
14806,2024-08-05,C0059,Beauty,8229.0,2,16458
14807,2024-07-03,ID_042,Clothing,3939.0,2,7878
14808,2024-08-03,C0303,Electronics ,3247.0,3,9741
14809,18/08/2024,C0146,Electronics ,5795.0,1,5795
14810,11/08/2024,C0371,Home,5354.0,1,5354
14811,20/09/2024,ID_182,BOOKS,2595.0,4,10380
14812,2024-08-22,C0058,Clothing,1239.0,4,4956
14813,2024-09-01,C0026,Electronics ,9698.0,1,9698
14814,2024-07-25,C0083,Clothing,7285.0,4,29140
14815,2024-09-03,C0262,Home,2726.0,2,5452
14816,2024-06-30,ID_051,BOOKS,9608.0,4,38432
14817,12/08/2024,ID_360,Clothing,3444.0,1,3444
14818,2024-07-29,ID_135,Home,9272.0,3,27816
14819,2024-08-08,ID_071,Home,428.0,1,428
14820,2024-07-21,ID_054,BOOKS,9426.0,4,37704
14821,2024-08-24,C0275,BOOKS,8839.0,1,8839
14822,2024-09-25,ID_352,BOOKS,9210.0,1,9210
14823,2024-08-09,ID_106,BOOKS,6760.0,1,6760
14824,2024-09-30,ID_359,Beauty,5912.0,2,11824
14825,2024-09-09,C0167,BOOKS,9405.0,4,37620
14826,2024-09-26,C0133,Clothing,6130.0,1,6130
14827,2024-09-01,C0141,Clothing,566.0,2,1132
14828,2024-09-03,C0306,N/A,4871.0,1,4871
14829,2024-07-16,C0052,Home,8537.0,4,34148
14830,2024-08-23,ID_259,Clothing,1848.0,4,7392
14831,2024-06-26,ID_075,Home,9464.0,3,28392
14832,2024-07-07,C0231,Beauty,7986.0,2,15972
14833,2024-07-20,ID_150,BOOKS,6707.0,3,20121
14834,2024-07-26,C0338,Home,3706.0,2,7412
14835,2024-09-26,ID_141,Home,7553.0,1,7553
14836,2024-07-14,C0343,BOOKS,1167.0,2,2334
14837,03/08/2024,C0153,Beauty,9699.0,4,38796
14838,2024-06-08,C0206,N/A,106.0,4,424
14839,2024-07-26,ID_105,Clothing,1926.0,3,5778
14840,05/09/2024,ID_117,Electronics ,7854.0,1,7854
14841,2024-08-15,ID_207,Electronics ,8773.0,3,26319
14842,2024-06-21,ID_004,Home,1039.0,3,3117
14843,2024-06-20,C0027,Clothing,4073.0,3,12219
14844,2024-09-25,ID_255,Beauty,3910.0,4,15640
14845,18/07/2024,ID_140,BOOKS,3705.0,2,7410
14846,2024-08-20,C0009,N/A,6036.0,4,24144
14847,25/09/2024,C0036,Clothing,6759.0,3,20277
14848,2024-09-16,ID_065,Clothing,7204.0,3,21612
14849,2024-08-29,ID_028,Home,2657.0,3,7971
14850,2024-09-05,C0361,Beauty,858.0,1,858
14851,04/06/2024,ID_318,Electronics ,6754.0,1,6754
14852,25/09/2024,C0140,Electronics ,7660.0,3,22980
14853,2024-07-13,C0094,BOOKS,196.0,1,196
14854,13/06/2024,ID_068,BOOKS,9809.0,2,19618
14855,2024-08-08,ID_339,Electronics ,7566.0,1,7566
14856,2024-09-14,C0202,Home,1599.0,4,6396
14857,2024-08-14,C0138,N/A,667.0,4,2668
14858,2024-09-21,ID_070,Home,4624.0,1,4624
14859,2024-09-30,C0321,Beauty,5003.0,4,20012
14860,2024-08-19,ID_011,Beauty,7741.0,1,7741
14861,2024-06-13,ID_185,BOOKS,2583.0,1,2583
14862,2024-08-03,ID_016,Electronics ,2846.0,2,5692
14863,2024-06-07,ID_297,Beauty,8293.0,3,24879
14864,2024-08-14,ID_077,Beauty,8656.0,3,25968
14865,2024-08-18,ID_235,Clothing,,1,9155
14866,2024-08-02,ID_194,Home,4276.0,3,12828
14867,2024-08-16,ID_314,Home,5785.0,3,17355
14868,2024-09-18,ID_343,Beauty,4691.0,3,14073
14869,2024-08-26,ID_199,BOOKS,3332.0,2,6664
14870,2024-09-10,C0361,Home,6178.0,4,24712
14871,2024-08-08,C0116,Beauty,2796.0,2,5592
14872,2024-08-30,ID_071,BOOKS,,1,1704
14873,2024-08-11,C0163,Beauty,1713.0,4,6852
14874,2024-06-28,ID_276,Home,7188.0,4,28752
14875,2024-09-26,ID_118,Clothing,9171.0,3,27513
14876,2024-07-03,C0060,Home,1596.0,1,1596
14877,2024-06-15,C0201,Clothing,1702.0,1,1702
14878,2024-06-27,C0197,Electronics ,7776.0,3,23328
14879,2024-06-02,ID_171,Home,6343.0,3,19029
14880,2024-07-14,C0333,Home,5358.0,1,5358
14881,2024-07-09,C0217,BOOKS,1845.0,2,3690
14882,18/09/2024,ID_076,N/A,1399.0,2,2798
14883,2024-06-02,ID_343,Beauty,8713.0,1,8713
14884,2024-08-07,C0092,Clothing,2411.0,4,9644
14885,2024-09-05,ID_005,Electronics ,3149.0,1,3149
14886,2024-06-24,C0219,Clothing,7754.0,2,15508
14887,2024-07-13,C0078,BOOKS,5862.0,1,5862
14888,2024-07-16,C0207,Clothing,,2,3788
14889,2024-06-11,C0027,Beauty,7266.0,2,14532
14890,12/09/2024,C0358,Home,764.0,2,1528
14891,06/08/2024,ID_350,Clothing,6353.0,1,6353
14892,2024-09-13,C0240,BOOKS,1277.0,1,1277
14893,2024-09-15,ID_109,BOOKS,6871.0,2,13742
14894,2024-06-11,C0193,Electronics ,9764.0,2,19528
14895,2024-09-25,C0187,Clothing,1377.0,4,5508
14896,2024-06-06,C0231,Clothing,3006.0,1,3006
14897,25/08/2024,ID_182,N/A,207.0,2,414
14898,2024-08-14,C0182,Electronics ,4156.0,2,8312
14899,2024-07-19,C0163,Clothing,7834.0,1,7834
14900,2024-06-13,C0098,Electronics ,6509.0,1,6509
14901,2024-08-28,ID_313,Clothing,1428.0,2,2856
14902,2024-09-10,ID_302,Home,1817.0,1,1817
14903,2024-09-09,ID_172,N/A,1926.0,1,1926
14904,2024-09-03,C0359,Clothing,6617.0,2,13234
14905,2024-07-01,ID_254,Home,8220.0,1,8220
14906,2024-06-07,C0345,Beauty,1017.0,4,4068
14907,2024-07-04,C0357,BOOKS,8693.0,2,17386
14908,14/09/2024,C0244,Electronics ,2849.0,2,5698
14909,2024-09-26,ID_181,BOOKS,2539.0,2,5078
14910,15/07/2024,ID_103,Electronics ,3741.0,2,7482
14911,2024-09-26,C0319,Beauty,9730.0,2,19460
14912,2024-07-10,ID_361,Clothing,1121.0,1,1121
14913,2024-06-15,ID_186,Beauty,1834.0,1,1834
14914,07/09/2024,ID_347,BOOKS,8520.0,4,34080
14915,2024-06-20,ID_104,Beauty,,1,8158
14916,2024-07-21,C0200,Clothing,4670.0,3,14010
14917,2024-09-14,C0070,Beauty,8151.0,1,8151
14918,2024-09-05,ID_220,Home,4629.0,3,13887
14919,2024-08-05,ID_032,N/A,2496.0,1,2496
14920,28/08/2024,C0173,Electronics ,6309.0,4,25236
14921,18/06/2024,C0283,BOOKS,,3,27426
14922,2024-09-09,ID_015,Electronics ,9516.0,2,19032
14923,2024-09-03,ID_069,Electronics ,835.0,3,2505
14924,2024-09-21,ID_313,Beauty,5959.0,2,11918
14925,2024-08-05,ID_051,Electronics ,1420.0,3,4260
14926,2024-06-03,C0022,Beauty,9207.0,4,36828
14927,2024-08-05,ID_320,Electronics ,4250.0,4,17000
14928,2024-08-05,C0006,Electronics ,2551.0,1,2551
14929,22/08/2024,C0180,BOOKS,9654.0,4,38616
14930,2024-06-05,C0360,Clothing,,3,15192
14931,25/07/2024,C0164,Electronics ,2181.0,3,6543
14932,21/06/2024,C0212,Clothing,2429.0,2,4858
14933,2024-06-20,ID_113,Home,8046.0,2,16092
14934,2024-06-22,ID_337,Clothing,6808.0,4,27232
14935,2024-06-11,C0131,Clothing,1136.0,1,1136
14936,2024-06-10,C0165,Clothing,3987.0,2,7974
14937,2024-06-17,C0204,Clothing,2604.0,1,2604
14938,2024-07-06,ID_295,Clothing,114.0,2,228
14939,2024-08-07,ID_076,Home,1998.0,3,5994
14940,2024-08-17,C0301,Home,,3,24582
14941,22/07/2024,C0042,Home,7235.0,3,21705
14942,2024-09-14,C0142,Clothing,3027.0,4,12108
14943,2024-09-23,C0026,Beauty,4029.0,4,16116
14944,2024-06-09,C0213,Beauty,7938.0,4,31752
14945,31/08/2024,C0272,Clothing,3843.0,3,11529
14946,03/06/2024,ID_271,Electronics ,2571.0,1,2571
14947,2024-06-12,C0185,Clothing,,4,1032
14948,2024-06-07,ID_292,Electronics ,1965.0,1,1965
14949,2024-08-06,C0050,Clothing,8631.0,2,17262
14950,2024-08-26,C0064,Clothing,8862.0,4,35448
14951,2024-07-07,ID_159,Electronics ,3654.0,1,3654
14952,2024-06-20,ID_346,Clothing,8319.0,3,24957
14953,2024-09-04,C0303,BOOKS,3524.0,1,3524
14954,2024-08-22,ID_276,Clothing,2343.0,2,4686
14955,2024-06-08,C0201,Beauty,6276.0,4,25104
14956,2024-06-27,C0312,BOOKS,5226.0,4,20904
14957,2024-07-19,C0337,Beauty,1501.0,1,1501
14958,2024-09-06,ID_066,Clothing,5808.0,3,17424
14959,2024-06-07,C0209,BOOKS,972.0,4,3888
14960,2024-06-11,ID_127,Clothing,6383.0,4,25532
14961,2024-06-14,C0085,BOOKS,2047.0,3,6141
14962,2024-07-01,ID_347,BOOKS,6319.0,1,6319
14963,16/07/2024,C0299,Home,6409.0,1,6409
14964,2024-07-22,ID_301,Home,4051.0,2,8102
14965,2024-08-01,C0229,Beauty,502.0,4,2008
14966,2024-09-02,C0359,Beauty,126.0,2,252
14967,2024-08-10,ID_372,Clothing,9046.0,1,9046
14968,2024-06-03,ID_204,Electronics ,6678.0,2,13356
14969,2024-09-24,C0062,Clothing,9307.0,4,37228
14970,2024-06-18,ID_306,BOOKS,9888.0,2,19776
14971,2024-06-25,ID_121,Electronics ,3088.0,4,12352
14972,2024-07-13,ID_036,Electronics ,7730.0,2,15460
14973,2024-06-15,C0041,Home,2732.0,2,5464
14974,2024-08-15,ID_144,BOOKS,907.0,2,1814
14975,2024-09-10,C0031,Electronics ,,2,2052
14976,2024-09-14,ID_277,BOOKS,2340.0,1,2340
14977,2024-08-16,ID_272,Home,1343.0,3,4029
14978,2024-09-20,ID_020,Electronics ,8331.0,4,33324
14979,2024-09-18,C0076,Electronics ,3812.0,2,7624
14980,2024-08-22,ID_081,Home,8130.0,2,16260
14981,2024-06-13,ID_313,Beauty,5315.0,3,15945
14982,2024-08-03,ID_362,N/A,2655.0,4,10620
14983,2024-06-24,ID_220,Clothing,7175.0,2,14350
14984,29/09/2024,ID_087,Beauty,6220.0,2,12440
14985,2024-09-14,C0028,Beauty,1910.0,4,7640
14986,2024-07-01,ID_161,Electronics ,4484.0,1,4484
14987,12/09/2024,C0097,BOOKS,1591.0,1,1591
14988,2024-09-11,C0155,Home,7144.0,1,7144
14989,2024-09-29,C0290,N/A,9824.0,4,39296
14990,2024-09-19,C0155,Clothing,8203.0,3,24609
14991,2024-06-19,C0120,Clothing,1778.0,1,1778
14992,2024-09-14,C0341,Home,1072.0,1,1072
14993,2024-06-25,C0281,Home,3683.0,2,7366
14994,2024-07-19,C0236,Beauty,2657.0,4,10628
14995,2024-07-25,ID_067,BOOKS,6118.0,1,6118
14996,2024-08-12,C0067,N/A,4744.0,2,9488
14997,2024-08-01,ID_171,Beauty,4240.0,2,8480
14998,01/07/2024,ID_194,Electronics ,,1,7438
14999,2024-09-15,ID_181,Electronics ,4099.0,3,12297
15000,2024-06-27,ID_288,Beauty,4427.0,4,17708
15001,28/06/2024,ID_115,Clothing,9558.0,3,28674
15002,22/06/2024,C0229,Home,3003.0,2,6006
15003,2024-07-20,C0178,Beauty,8192.0,4,32768
15004,2024-08-14,C0092,Home,6533.0,3,19599
15005,2024-07-17,C0051,Clothing,1027.0,1,1027
15006,20/09/2024,C0081,Electronics ,9902.0,3,29706
15007,2024-07-07,C0042,Electronics ,4884.0,4,19536
15008,2024-09-01,C0350,Home,6815.0,1,6815
15009,2024-09-04,C0085,N/A,1011.0,3,3033
15010,12/09/2024,C0195,N/A,4463.0,4,17852
15011,2024-09-28,ID_196,Beauty,2584.0,3,7752
15012,2024-09-24,ID_273,Clothing,7803.0,3,23409
15013,2024-07-06,C0349,Home,3781.0,2,7562
15014,2024-08-09,ID_016,BOOKS,2029.0,1,2029
15015,25/09/2024,ID_191,N/A,7231.0,3,21693
15016,2024-08-19,ID_249,Beauty,7758.0,4,31032
15017,2024-09-25,C0077,Clothing,,2,14890
15018,2024-08-07,C0360,Clothing,4430.0,4,17720
15019,22/07/2024,ID_095,BOOKS,6375.0,3,19125
15020,2024-06-16,ID_132,Home,3092.0,2,6184
15021,22/06/2024,C0269,Beauty,,4,7928
15022,2024-06-30,C0163,BOOKS,2510.0,4,10040
15023,2024-08-07,ID_221,Home,1319.0,3,3957
15024,2024-09-18,ID_019,Beauty,7275.0,2,14550
15025,2024-06-26,ID_224,Home,3861.0,4,15444
15026,2024-08-07,ID_107,BOOKS,5597.0,3,16791
15027,2024-07-09,C0218,Clothing,2696.0,2,5392
15028,25/07/2024,ID_274,Home,2864.0,1,2864
15029,2024-08-15,ID_075,Beauty,5147.0,1,5147
15030,2024-07-09,C0080,Beauty,3964.0,1,3964
15031,2024-06-30,C0335,Clothing,4611.0,4,18444
15032,2024-08-11,C0316,BOOKS,1979.0,2,3958
15033,2024-06-12,ID_319,Clothing,2983.0,3,8949
15034,2024-09-29,ID_025,Electronics ,9473.0,4,37892
15035,2024-08-30,ID_100,Home,403.0,2,806
15036,2024-09-27,ID_185,Electronics ,,1,2398
15037,2024-08-05,C0227,Clothing,1770.0,4,7080
15038,04/07/2024,C0014,Beauty,6638.0,2,13276
15039,2024-06-28,ID_231,Electronics ,8634.0,4,34536
15040,2024-09-25,ID_148,Home,5230.0,3,15690
15041,2024-06-30,C0235,Beauty,3243.0,4,12972
15042,2024-07-22,ID_054,Beauty,6225.0,2,12450
15043,2024-08-29,ID_019,Beauty,5590.0,3,16770
15044,2024-09-10,ID_194,Beauty,9115.0,3,27345
15045,2024-08-20,C0292,Home,6507.0,3,19521
15046,2024-06-24,ID_145,Home,7024.0,1,7024
15047,2024-09-18,ID_010,Home,6116.0,3,18348
15048,2024-07-07,ID_274,BOOKS,9899.0,4,39596
15049,2024-06-05,C0271,Home,6825.0,3,20475
15050,31/07/2024,C0245,Beauty,2419.0,1,2419
15051,2024-06-15,ID_200,Electronics ,3844.0,1,3844
15052,2024-07-10,ID_279,Home,5023.0,4,20092
15053,12/09/2024,ID_141,Home,936.0,4,3744
15054,11/06/2024,ID_113,Clothing,4792.0,3,14376
15055,2024-09-26,C0250,Beauty,5491.0,2,10982
15056,2024-06-18,C0267,N/A,1556.0,3,4668
15057,2024-08-25,ID_273,Beauty,3974.0,3,11922
15058,2024-09-26,C0224,Beauty,3072.0,4,12288
15059,2024-08-07,ID_215,BOOKS,1214.0,1,1214
15060,17/06/2024,C0073,N/A,8072.0,1,8072
15061,2024-07-17,ID_147,Clothing,9891.0,2,19782
15062,2024-09-19,C0030,Electronics ,394.0,3,1182
15063,2024-08-15,C0047,BOOKS,7622.0,4,30488
15064,2024-07-01,C0311,BOOKS,9612.0,3,28836
15065,2024-08-24,ID_120,BOOKS,943.0,3,2829
